filename,area_pixels,mean,intden
L_phi_000342.tif,65536,29.443130,1929585.000000
L_phi_000343.tif,65536,28.840027,1890060.000000
L_phi_000344.tif,65536,29.587097,1939020.000000
L_phi_000345.tif,65536,29.120178,1908420.000000
L_phi_000346.tif,65536,29.233017,1915815.000000
L_phi_000347.tif,65536,28.369217,1859205.000000
L_phi_000348.tif,65536,29.260254,1917600.000000
L_phi_000349.tif,65536,29.081268,1905870.000000
L_phi_000350.tif,65536,28.762207,1884960.000000
L_phi_000351.tif,65536,29.162979,1911225.000000
L_phi_000352.tif,65536,29.213562,1914540.000000
L_phi_000353.tif,65536,28.731079,1882920.000000
L_phi_000354.tif,65536,29.135742,1909440.000000
L_phi_000355.tif,65536,28.303070,1854870.000000
L_phi_000356.tif,65536,29.042358,1903320.000000
L_phi_000357.tif,65536,29.520950,1934685.000000
L_phi_000358.tif,65536,29.182434,1912500.000000
L_phi_000359.tif,65536,28.968430,1898475.000000
L_phi_000360.tif,65536,28.921738,1895415.000000
L_phi_000361.tif,65536,29.240799,1916325.000000
L_phi_000362.tif,65536,29.575424,1938255.000000
L_phi_000363.tif,65536,28.637695,1876800.000000
L_phi_000364.tif,65536,29.081268,1905870.000000
L_phi_000365.tif,65536,29.439240,1929330.000000
L_phi_000366.tif,65536,28.847809,1890570.000000
L_phi_000367.tif,65536,28.882828,1892865.000000
L_phi_000368.tif,65536,29.544296,1936215.000000
L_phi_000369.tif,65536,28.871155,1892100.000000
L_phi_000370.tif,65536,29.330292,1922190.000000
L_phi_000371.tif,65536,28.680496,1879605.000000
L_phi_000372.tif,65536,29.458694,1930605.000000
L_phi_000373.tif,65536,28.532639,1869915.000000
L_phi_000374.tif,65536,28.400345,1861245.000000
L_phi_000375.tif,65536,29.388657,1926015.000000
L_phi_000376.tif,65536,28.929520,1895925.000000
L_phi_000377.tif,65536,28.921738,1895415.000000
L_phi_000378.tif,65536,29.260254,1917600.000000
L_phi_000379.tif,65536,28.843918,1890315.000000
L_phi_000380.tif,65536,29.633789,1942080.000000
L_phi_000381.tif,65536,29.221344,1915050.000000
L_phi_000382.tif,65536,29.112396,1907910.000000
L_phi_000383.tif,65536,28.637695,1876800.000000
L_phi_000384.tif,65536,28.668823,1878840.000000
L_phi_000385.tif,65536,29.388657,1926015.000000
L_phi_000386.tif,65536,28.369217,1859205.000000
L_phi_000387.tif,65536,29.182434,1912500.000000
L_phi_000388.tif,65536,28.606567,1874760.000000
